"A","pass","math_test","math","activity_score","activity","school"
4429,0,63.57,1.357,2,-1.011,63
4430,0,45.81,-0.419,3,-0.837,63
4431,0,52.69,0.269,5,1.166,63
4432,0,48.28,-0.172,4,0.015,63
4433,0,58.15,0.815,4,0.295,63
4434,0,37.94,-1.206,4,0.67,63
4435,0,58.86,0.886,3,-0.571,63
4436,0,37.16,-1.284,3,-0.532,63
4437,0,39.69,-1.031,4,0.271,63
4438,0,42.1,-0.79,3,-0.294,63
4439,0,37.2,-1.28,4,0.599,63
4440,0,50.44,0.044,3,-0.84,63
4441,0,56.16,0.616,3,-0.442,63
4442,0,50.09,0.009,4,0.931,63
4443,0,62.68,1.268,3,-0.563,63
4444,0,32.44,-1.756,4,0.151,63
4445,0,29.96,-2.004,3,-0.725,63
4446,0,45.51,-0.449,4,0.093,63
4447,0,57.7,0.77,2,-1.03,63
4448,0,63.8,1.38,3,-0.545,63
4449,0,49.52,-0.048,5,1.413,63
4450,0,41.53,-0.847,5,1.037,63
4451,1,52.33,0.233,4,0.453,63
4452,0,62.620000000000005,1.262,4,0.195,63
4453,0,46.46,-0.354,3,-0.713,63
4454,0,72.5,2.25,2,-1.186,63
4455,0,37.88,-1.212,4,0.912,63
4456,1,59.79,0.979,3,-0.468,63
4457,0,48.9,-0.11,4,0.424,63
4458,0,36.29,-1.371,4,0.401,63
4459,0,50.15,0.015,3,-0.406,63
4460,0,35.86,-1.414,6,2.45,63
4461,0,45.24,-0.476,4,0.375,63
4462,0,45.64,-0.436,4,0.359,63
4463,1,45.81,-0.419,2,-1.1,63
4464,0,55.230000000000004,0.523,3,-0.798,63
4465,0,20.54,-2.946,3,-0.606,63
4466,0,45.79,-0.421,4,0.123,63
4467,0,34.11,-1.589,4,0.29,63
4468,0,53.3,0.33,5,1.257,63
4469,0,54.85,0.485,4,0.068,63
4470,1,42.480000000000004,-0.752,2,-1.433,63
4471,1,42.59,-0.741,5,1.671,63
4472,0,44.99,-0.501,3,-0.067,63
4473,1,53.21,0.321,3,-0.134,63
4474,0,72.33,2.233,3,-0.822,63
4475,0,47.15,-0.285,5,1.336,63
4476,0,54.37,0.437,4,0.655,63
4477,0,37.06,-1.294,5,1.386,64
4478,0,34.93,-1.507,4,0.431,64
4479,0,64.65,1.465,3,-0.55,64
4480,0,47.73,-0.227,2,-1.122,64
4481,0,49.62,-0.038,3,-0.182,64
4482,1,52.1,0.21,3,-0.708,64
4483,0,53.41,0.341,3,-0.891,64
4484,1,57.31,0.731,1,-2.403,64
4485,0,49.31,-0.069,3,-0.033,64
4486,0,46.67,-0.333,4,0.945,64
4487,0,66.49000000000001,1.649,4,0.496,64
4488,0,52.28,0.228,5,1.438,64
4489,0,59.04,0.904,5,1.073,64
4490,0,44.21,-0.579,5,1.291,64
4491,0,58.65,0.865,4,0.031,64
4492,0,59.1,0.91,6,2.083,64
4493,0,57.58,0.758,3,-0.819,64
4494,0,43.28,-0.672,4,0.598,64
4495,1,51.79,0.179,1,-2.862,64
4496,0,47.57,-0.243,4,0.914,64
4497,0,47.69,-0.231,4,0.004,64
4498,0,38.31,-1.169,3,-0.518,64
4499,1,35.85,-1.415,2,-1.571,64
4500,0,44.08,-0.592,5,1.456,64
4501,1,66.32,1.632,4,0.142,64
4502,0,59.2,0.92,5,1.462,64
4503,0,51.11,0.111,4,0.349,64
4504,0,40.93,-0.907,3,-0.349,64
4505,0,53.92,0.392,3,-0.357,64
4506,0,42.45,-0.755,3,-0.111,64
4507,1,46.79,-0.321,3,-0.288,64
4508,1,59.26,0.926,3,-0.719,64
4509,0,41.11,-0.889,3,-0.064,64
4510,0,46.53,-0.347,4,0.584,64
4511,0,43.42,-0.658,4,0.365,64
4512,0,68.53,1.853,2,-1.052,64
4513,0,47.34,-0.266,3,-0.057,64
4514,0,56.04,0.604,4,0.825,64
4515,0,49.13,-0.087,3,-0.42,64
4516,0,39.66,-1.034,5,1.059,64
4517,0,55.97,0.597,6,2.628,64
4518,0,54.81,0.481,4,0.69,64
4519,0,61.07,1.107,4,0.181,64
4520,0,40.86,-0.914,4,0.645,64
4521,0,67.68,1.768,4,0.124,64
4522,0,31.71,-1.829,5,1.381,64
4523,1,35.75,-1.425,3,-0.835,64
4524,0,46.7,-0.33,3,-0.21,64
4525,0,47.51,-0.249,3,-0.967,64
4526,0,46.32,-0.368,3,-0.263,64
4527,0,42.41,-0.759,4,0.483,64
4528,0,52.02,0.202,3,-0.124,64
4529,0,40.18,-0.982,3,-0.326,64
4530,0,55.24,0.524,4,0.231,64
4531,0,44.42,-0.558,2,-1.413,64
4532,1,71.02,2.102,3,-0.832,64
4533,0,60.92,1.092,3,-0.944,64
4534,0,62.51,1.251,6,2.148,64
4535,1,48.55,-0.145,1,-2.555,64
4536,0,52.21,0.221,3,-0.757,64
4537,0,43.03,-0.697,4,0.554,64
4538,1,50.3,0.03,3,-0.974,64
4539,0,54.01,0.401,3,-0.08,64
4540,0,50.33,0.033,4,0.267,64
4541,0,50.05,0.005,4,0.519,64
4542,1,48.33,-0.167,1,-2.154,64
4543,1,50.91,0.091,3,-0.548,64
4544,0,55.26,0.526,2,-1.645,64
4545,0,60.29,1.029,3,-0.593,64
4546,0,41.6,-0.84,4,0.187,64
4547,0,46.14,-0.386,4,0.674,64
4548,1,31.12,-1.888,1,-2.007,64
4549,0,60.78,1.078,5,1.292,64
4550,0,55.85,0.585,4,0.64,64
4551,1,53.64,0.364,3,-0.747,64
4552,1,48.39,-0.161,4,0.056,64
4553,1,58.019999999999996,0.802,2,-1.473,64
4554,0,49.66,-0.034,4,0.357,64
4555,1,56.82,0.682,2,-1.252,65
4556,1,56.47,0.647,2,-1.263,65
4557,0,39.13,-1.087,3,-0.152,65
4558,1,62.51,1.251,3,-0.278,65
4559,1,67.9,1.79,3,-0.283,65
4560,1,51.75,0.175,3,-0.803,65
4561,1,42.78,-0.722,4,0.269,65
4562,1,50.79,0.079,3,-0.822,65
4563,1,39.78,-1.022,3,-0.68,65
4564,1,56.71,0.671,4,0.015,65
4565,0,55.08,0.508,2,-1.837,65
4566,1,44.46,-0.554,5,1.353,65
4567,0,35.41,-1.459,4,0.025,65
4568,1,25.06,-2.494,4,0.035,65
4569,1,54.72,0.472,5,1.122,65
4570,0,49.18,-0.082,5,1.507,65
4571,1,37.980000000000004,-1.202,2,-1.814,65
4572,1,64.53,1.453,5,1.255,65
4573,1,60.730000000000004,1.073,4,0.533,65
4574,1,68.42,1.842,1,-2.029,65
4575,0,44.19,-0.581,4,0.881,65
4576,1,47.44,-0.256,3,-0.636,65
4577,0,33.38,-1.662,4,0.432,65
4578,1,70.45,2.045,4,0.446,65
4579,1,39.19,-1.081,5,1.982,65
4580,1,60.34,1.034,3,-0.289,65
4581,1,32.480000000000004,-1.752,3,-0.522,65
4582,1,59.730000000000004,0.973,6,2.351,65
4583,1,40.370000000000005,-0.963,3,-0.182,65
4584,1,37.41,-1.259,4,0.27,65
4585,1,38.21,-1.179,4,0.257,65
4586,1,46.38,-0.362,2,-1.039,65
4587,0,51.68,0.168,4,0.293,65
4588,1,49.35,-0.065,4,0.401,65
4589,1,45.43,-0.457,2,-1.057,65
4590,0,36.980000000000004,-1.302,4,0.777,65
4591,1,71.03999999999999,2.104,3,-0.812,65
4592,1,42.74,-0.726,4,0.632,65
4593,1,28.72,-2.128,2,-1.162,65
4594,1,48.82,-0.118,3,-0.495,65
4595,1,62.67,1.267,3,-0.238,65
4596,1,35.11,-1.489,4,0.236,65
4597,1,45.6,-0.44,4,0.821,65
4598,0,50.26,0.026,5,1.742,65
4599,1,52.22,0.222,3,-0.472,65
4600,1,45.38,-0.462,3,-0.831,65
4601,0,54.980000000000004,0.498,4,0.069,65
4602,1,59.480000000000004,0.948,6,2.889,65
4603,1,41.2,-0.88,2,-1.549,65
4604,0,43.83,-0.617,4,0.937,65
4605,1,56.480000000000004,0.648,5,1.067,65
4606,1,49.43,-0.057,4,0.219,65
4607,0,53.26,0.326,5,1.494,65
4608,1,56.870000000000005,0.687,4,0.361,65
4609,0,51.72,0.172,5,1.003,65
4610,1,64.16,1.416,2,-1.217,65
4611,1,58.79,0.879,2,-1.098,65
4612,1,48.09,-0.191,4,0.526,65
4613,1,51.63,0.163,5,1.521,65
4614,1,49.85,-0.015,3,-0.275,65
4615,1,48.17,-0.183,4,0.292,65
4616,1,50.79,0.079,2,-1.162,65
4617,0,52.71,0.271,4,0.61,65
4618,1,34.77,-1.523,3,-0.4,65
4619,0,44.24,-0.576,5,1.203,65
4620,1,42.85,-0.715,3,-0.18,65
4621,1,58.22,0.822,3,-0.546,65
4622,1,41.35,-0.865,3,-0.528,65
4623,1,55.06,0.506,5,1.772,65
4624,1,40.46,-0.954,3,-0.354,65
4625,0,60.96,1.096,4,0.386,65
4626,1,30.91,-1.909,3,-0.141,65
4627,1,63.39,1.339,2,-1.221,65
4628,0,42.19,-0.781,2,-1.511,66
4629,0,48.92,-0.108,3,-0.662,66
4630,0,33.79,-1.621,5,1.1,66
4631,0,50.05,0.005,4,0.21,66
4632,0,65.18,1.518,3,-0.077,66
4633,0,29.77,-2.023,3,-0.179,66
4634,0,55.13,0.513,2,-1.29,66
4635,0,54.5,0.45,3,-0.356,66
4636,0,31.259999999999998,-1.874,2,-1.581,66
4637,0,49.15,-0.085,5,1.393,66
4638,0,40.34,-0.966,3,-0.039,66
4639,0,56.46,0.646,3,-0.676,66
4640,0,57.269999999999996,0.727,3,-0.637,66
4641,1,48.38,-0.162,4,0.855,66
4642,0,58.42,0.842,4,0.159,66
4643,0,49.36,-0.064,3,-0.55,66
4644,0,63.83,1.383,3,-0.659,66
4645,0,43.95,-0.605,2,-1.653,66
4646,0,42.56,-0.744,3,-0.549,66
4647,0,45.08,-0.492,4,0.84,66
4648,0,54.52,0.452,4,0.374,66
4649,0,47.47,-0.253,4,0.64,66
4650,0,44.92,-0.508,4,0.421,66
4651,0,43.56,-0.644,3,-0.509,66
4652,0,35.22,-1.478,5,1.374,66
4653,1,45.63,-0.437,6,2.211,66
4654,0,59.769999999999996,0.977,4,0.52,66
4655,0,63.31,1.331,4,0.532,66
4656,0,59.61,0.961,3,-0.604,66
4657,0,50.78,0.078,4,0.053,66
4658,0,52.7,0.27,3,-0.062,66
4659,0,54.67,0.467,3,-0.711,66
4660,0,48.33,-0.167,3,-0.286,66
4661,1,62.7,1.27,4,0.441,66
4662,0,46.94,-0.306,4,0.381,66
4663,0,34.64,-1.536,4,0.939,66
4664,0,50.26,0.026,4,0.019,66
4665,1,40.04,-0.996,4,0.449,66
4666,0,53.05,0.305,3,-0.509,66
4667,0,42.25,-0.775,3,-0.53,66
4668,0,38.68,-1.132,4,0.538,66
4669,0,50.99,0.099,4,0.68,66
4670,0,23.47,-2.653,3,-0.33,66
4671,0,50.18,0.018,3,-0.143,66
4672,0,56.85,0.685,2,-1.151,66
4673,0,65.47,1.547,4,0.558,66
4674,0,43.59,-0.641,4,0.881,66
4675,0,44.84,-0.516,3,-0.584,66
4676,1,48.68,-0.132,4,0.775,66
4677,0,47.78,-0.222,3,-0.239,66
4678,0,49.03,-0.097,4,0.562,66
4679,0,58.55,0.855,5,1.404,66
4680,0,28.159999999999997,-2.184,5,1.618,66
4681,0,23.740000000000002,-2.626,3,-0.318,66
4682,0,46.45,-0.355,2,-1.143,66
4683,0,47.32,-0.268,3,-0.775,66
4684,1,51.28,0.128,5,1.725,66
4685,0,50.91,0.091,3,-0.563,66
4686,0,51.88,0.188,3,-0.338,66
4687,0,46.01,-0.399,4,0.829,66
4688,0,44.92,-0.508,4,0.463,66
4689,0,51.81,0.181,4,0.859,66
4690,0,57.33,0.733,3,-0.443,66
4691,0,54.03,0.403,2,-1.73,66
4692,0,51.19,0.119,3,-0.022,66
4693,0,51.97,0.197,4,0.265,66
4694,0,57.36,0.736,3,-0.004,66
4695,0,54.22,0.422,4,0.319,66
4696,0,35.94,-1.406,3,-0.062,66
4697,0,45.91,-0.409,2,-1.744,66
4698,0,61.03,1.103,4,0.328,66
4699,0,52.07,0.207,5,1.107,66
4700,1,37.3,-1.27,4,0.57,66
4701,1,54.36,0.436,4,0.151,66
4702,0,40.92,-0.908,4,0.735,66
4703,0,47.07,-0.293,3,-0.986,66
4704,0,40.96,-0.904,5,1.235,66
4705,0,53.02,0.302,3,-0.724,66
4706,0,51.82,0.182,3,-0.658,66
4707,0,47.33,-0.267,3,-0.87,66
4708,0,64.95,1.495,3,-0.321,66
4709,1,52.81,0.281,5,1.427,66
4710,0,35.07,-1.493,3,-0.076,66
4711,1,63.14,1.314,6,2.313,66
4712,0,50.58,0.058,5,1.419,66
4713,0,55.03,0.503,4,0.423,66
4714,0,50.35,0.035,5,1.207,66
4715,0,50.37,0.037,3,-0.061,66
4716,0,61.129999999999995,1.113,4,0.387,66
4717,0,68.19,1.819,3,-0.723,66
4718,0,33.69,-1.631,2,-1.304,66
4719,0,45.3,-0.47,4,0.173,66
4720,1,47.87,-0.213,5,1.92,66
4721,0,63.0,1.3,3,-0.506,66
4722,0,47.9,-0.21,3,-0.199,66
4723,0,49.73,-0.027,3,-0.897,66
4724,0,54.58,0.458,4,0.669,67
4725,1,52.08,0.208,4,0.441,67
4726,0,31.46,-1.854,3,-0.241,67
4727,0,41.79,-0.821,4,0.468,67
4728,0,68.33,1.833,2,-1.424,67
4729,0,32.6,-1.74,3,-0.086,67
4730,1,54.8,0.48,4,0.433,67
4731,1,48.45,-0.155,5,1.099,67
4732,1,72.0,2.2,4,0.143,67
4733,1,54.3,0.43,4,0.326,67
4734,0,50.56,0.056,3,-0.827,67
4735,0,34.53,-1.547,2,-1.695,67
4736,0,60.19,1.019,3,-0.431,67
4737,0,27.759999999999998,-2.224,3,-0.108,67
4738,0,75.88,2.588,3,-0.414,67
4739,1,56.55,0.655,3,-0.061,67
4740,1,42.19,-0.781,5,1.305,67
4741,0,56.44,0.644,3,-0.82,67
4742,0,35.18,-1.482,2,-1.516,67
4743,1,90.93,4.093,3,-0.133,67
4744,1,67.74000000000001,1.774,5,1.521,67
4745,0,44.71,-0.529,5,1.072,67
4746,1,42.24,-0.776,4,0.342,67
4747,0,55.5,0.55,3,-0.106,67
4748,1,38.6,-1.14,4,0.992,67
4749,0,50.53,0.053,3,-0.072,67
4750,0,51.35,0.135,2,-1.386,67
4751,1,51.21,0.121,5,1.211,67
4752,1,55.36,0.536,3,-0.307,67
4753,1,50.29,0.029,5,1.534,67
4754,0,55.31,0.531,3,-0.328,67
4755,1,64.97,1.497,4,0.485,67
4756,0,39.9,-1.01,4,0.098,67
4757,0,40.03,-0.997,4,0.241,67
4758,0,39.730000000000004,-1.027,5,1.115,67
4759,1,50.44,0.044,5,1.45,67
4760,0,45.77,-0.423,2,-1.498,67
4761,0,64.1,1.41,2,-1.128,67
4762,0,48.3,-0.17,3,-0.342,67
4763,0,60.39,1.039,2,-1.301,67
4764,1,48.84,-0.116,6,2.981,67
4765,0,65.24,1.524,3,-0.627,67
4766,1,43.21,-0.679,3,-0.305,67
4767,0,60.769999999999996,1.077,2,-1.584,67
4768,1,48.7,-0.13,4,0.443,67
4769,0,53.65,0.365,3,-0.672,67
4770,0,47.22,-0.278,2,-1.368,67
4771,1,58.53,0.853,2,-1.358,67
4772,1,34.53,-1.547,4,0.439,67
4773,0,61.57,1.157,1,-2.171,67
4774,0,53.09,0.309,2,-1.587,67
4775,1,46.14,-0.386,3,-0.349,67
4776,0,55.4,0.54,3,-0.599,67
4777,0,61.08,1.108,3,-0.778,67
4778,1,54.17,0.417,4,0.616,67
4779,0,53.01,0.301,4,0.022,67
4780,1,45.68,-0.432,4,0.957,67
4781,0,46.7,-0.33,3,-0.054,67
4782,0,40.47,-0.953,2,-1.978,67
4783,1,60.31,1.031,4,0.47,67
4784,1,38.79,-1.121,4,0.196,67
4785,1,40.94,-0.906,4,0.05,67
4786,0,62.3,1.23,3,-0.942,67
4787,0,52.05,0.205,3,-0.317,67
4788,0,67.78999999999999,1.779,3,-0.619,67
4789,0,49.3,-0.07,1,-2.282,67
4790,1,60.3,1.03,4,0.029,67
4791,1,49.58,-0.042,2,-1.462,68
4792,1,51.35,0.135,4,0.967,68
4793,1,53.91,0.391,2,-1.637,68
4794,0,43.07,-0.693,5,1.301,68
4795,1,56.57,0.657,3,-0.921,68
4796,1,48.16,-0.184,2,-1.256,68
4797,1,64.98,1.498,3,-0.198,68
4798,1,48.5,-0.15,3,-0.432,68
4799,1,42.79,-0.721,3,-0.256,68
4800,1,53.41,0.341,4,0.149,68
4801,1,30.21,-1.979,4,0.125,68
4802,1,38.25,-1.175,4,0.623,68
4803,1,69.27,1.927,4,0.544,68
4804,1,59.47,0.947,3,-0.47,68
4805,1,50.99,0.099,3,-0.888,68
4806,1,62.58,1.258,4,0.554,68
4807,1,40.24,-0.976,3,-0.692,68
4808,1,50.85,0.085,5,1.908,68
4809,1,45.97,-0.403,4,0.309,68
4810,1,55.6,0.56,5,1.143,68
4811,0,50.09,0.009,4,0.219,68
4812,1,61.9,1.19,3,-0.782,68
4813,0,35.16,-1.484,5,1.696,68
4814,0,60.38,1.038,5,1.419,68
4815,1,45.05,-0.495,3,-0.019,68
4816,1,56.86,0.686,3,-0.755,68
4817,1,55.8,0.58,1,-2.222,68
4818,1,49.8,-0.02,4,0.371,68
4819,0,56.86,0.686,5,1.783,68
4820,0,45.48,-0.452,4,0.94,68
4821,0,46.59,-0.341,4,0.269,68
4822,1,36.29,-1.371,4,0.187,68
4823,1,71.56,2.156,3,-0.438,68
4824,1,49.03,-0.097,4,0.374,68
4825,1,54.68,0.468,3,-0.999,68
4826,1,65.64,1.564,3,-0.469,68
4827,1,42.62,-0.738,4,0.92,68
4828,1,24.59,-2.541,3,-0.145,68
4829,1,39.46,-1.054,4,0.511,68
4830,1,41.92,-0.808,4,0.946,68
4831,1,52.75,0.275,3,-0.415,68
4832,1,62.58,1.258,3,-0.858,68
4833,1,52.82,0.282,3,-0.225,68
4834,1,35.79,-1.421,4,0.468,68
4835,1,64.98,1.498,4,0.144,68
4836,1,57.83,0.783,4,0.388,68
4837,1,38.45,-1.155,2,-1.197,68
4838,1,48.25,-0.175,3,-0.265,68
4839,1,55.45,0.545,3,-0.975,68
4840,1,64.55,1.455,3,-0.119,68
4841,1,49.94,-0.006,3,-0.892,68
4842,1,59.379999999999995,0.938,4,0.572,68
4843,1,49.82,-0.018,3,-0.032,68
4844,0,65.54,1.554,5,1.075,68
4845,0,48.89,-0.111,5,1.561,68
4846,1,70.47,2.047,4,0.03,68
4847,1,68.63,1.863,3,-0.314,68
4848,0,58.08,0.808,5,1.148,68
4849,0,45.019999999999996,-0.498,4,0.733,68
4850,1,54.58,0.458,4,0.841,68
4851,1,52.52,0.252,2,-1.503,68
4852,1,61.82,1.182,4,0.268,68
4853,1,54.89,0.489,2,-1.227,68
4854,1,49.12,-0.088,2,-1.389,68
4855,0,37.27,-1.273,5,1.077,68
4856,0,42.28,-0.772,5,1.052,68
4857,1,51.84,0.184,5,1.112,68
4858,0,34.76,-1.524,4,0.582,68
4859,1,42.76,-0.724,2,-1.715,68
4860,0,32.57,-1.743,4,0.913,68
4861,1,58.16,0.816,3,-0.487,68
4862,1,37.11,-1.289,2,-1.602,68
4863,1,69.77,1.977,2,-1.789,68
4864,1,53.24,0.324,3,-0.792,68
4865,0,40.25,-0.975,4,0.399,69
4866,1,46.93,-0.307,2,-1.607,69
4867,0,47.88,-0.212,3,-0.412,69
4868,0,54.92,0.492,5,1.407,69
4869,0,65.37,1.537,2,-1.128,69
4870,1,51.74,0.174,2,-1.989,69
4871,1,58.86,0.886,3,-0.091,69
4872,0,39.67,-1.033,5,1.051,69
4873,1,52.58,0.258,2,-1.278,69
4874,1,54.01,0.401,3,-0.082,69
4875,1,49.27,-0.073,1,-2.162,69
4876,0,41.980000000000004,-0.802,4,0.978,69
4877,0,39.16,-1.084,5,1.072,69
4878,1,54.0,0.4,2,-1.899,69
4879,0,42.21,-0.779,5,1.282,69
4880,1,41.4,-0.86,2,-1.165,69
4881,0,47.62,-0.238,5,1.893,69
4882,1,46.41,-0.359,2,-1.808,69
4883,0,56.9,0.69,3,-0.175,69
4884,0,44.6,-0.54,4,0.971,69
4885,0,54.15,0.415,5,1.188,69
4886,0,67.71000000000001,1.771,4,0.556,69
4887,0,56.1,0.61,4,0.617,69
4888,0,53.88,0.388,5,1.226,69
4889,0,56.59,0.659,4,0.697,69
4890,0,57.29,0.729,4,0.066,69
4891,0,33.92,-1.608,4,0.712,69
4892,0,76.93,2.693,3,-0.313,69
4893,0,55.95,0.595,4,0.79,69
4894,1,45.95,-0.405,3,-1.0,69
4895,0,47.06,-0.294,3,-0.112,69
4896,1,50.97,0.097,3,-0.832,69
4897,0,46.32,-0.368,5,1.577,69
4898,0,30.83,-1.917,3,-0.282,69
4899,0,41.53,-0.847,4,0.624,69
4900,1,64.28,1.428,2,-1.349,69
4901,1,53.07,0.307,2,-1.081,69
4902,1,62.0,1.2,3,-0.654,69
4903,1,54.9,0.49,3,-0.13,69
4904,1,51.08,0.108,2,-1.112,69
4905,0,55.71,0.571,3,-0.312,69
4906,0,55.86,0.586,4,0.279,69
4907,0,39.870000000000005,-1.013,3,-0.727,69
4908,0,37.11,-1.289,3,-0.165,69
4909,0,46.13,-0.387,3,-0.59,69
4910,0,47.269999999999996,-0.273,5,1.687,69
4911,0,52.08,0.208,4,0.9,69
4912,1,66.15,1.615,1,-2.026,69
4913,1,37.66,-1.234,3,-0.564,69
4914,1,65.18,1.518,3,-0.278,69
4915,0,36.91,-1.309,5,1.003,69
4916,0,56.33,0.633,4,0.582,69
4917,0,39.45,-1.055,4,0.922,69
4918,0,51.72,0.172,4,0.168,69
4919,0,68.19,1.819,4,0.218,69
4920,1,43.95,-0.605,3,-0.323,69
4921,0,66.86,1.686,3,-0.751,69
4922,0,33.89,-1.611,4,0.849,69
4923,0,55.19,0.519,3,-0.533,69
4924,0,56.47,0.647,5,1.23,69
4925,0,55.93,0.593,6,2.063,69
4926,0,31.07,-1.893,5,1.628,69
4927,0,63.41,1.341,3,-0.428,69
4928,0,58.71,0.871,3,-0.898,69
4929,0,34.63,-1.537,3,-0.765,69
4930,1,58.91,0.891,2,-1.014,69
4931,0,55.86,0.586,5,1.028,69
4932,0,32.78,-1.722,2,-1.158,69
4933,1,52.08,0.208,3,-0.08,69
4934,0,55.34,0.534,3,-0.479,69
4935,1,67.23,1.723,3,-0.508,69
4936,1,42.269999999999996,-0.773,2,-1.417,69
4937,0,50.14,0.014,5,1.007,69
4938,0,48.22,-0.178,4,0.381,69
4939,0,37.65,-1.235,4,0.284,69
4940,0,58.66,0.866,5,1.093,69
4941,0,48.18,-0.182,3,-0.612,69
4942,0,50.72,0.072,4,0.164,69
4943,1,44.370000000000005,-0.563,3,-0.334,69
4944,0,52.51,0.251,5,1.039,69
4945,0,48.7,-0.13,3,-0.765,69
4946,1,49.18,-0.082,3,-0.938,69
4947,0,49.39,-0.061,3,-0.217,69
4948,0,60.97,1.097,4,0.198,69
4949,1,45.61,-0.439,2,-1.051,69
4950,1,67.27,1.727,3,-0.235,69
4951,1,44.379999999999995,-0.562,2,-1.091,69
4952,0,55.13,0.513,2,-1.563,70
4953,0,40.41,-0.959,3,-0.083,70
4954,1,57.64,0.764,3,-0.438,70
4955,0,72.56,2.256,2,-1.185,70
4956,1,40.2,-0.98,4,0.151,70
4957,0,46.21,-0.379,4,0.608,70
4958,0,73.01,2.301,3,-0.917,70
4959,0,59.66,0.966,2,-1.268,70
4960,0,47.83,-0.217,3,-0.735,70
4961,0,45.15,-0.485,3,-0.447,70
4962,0,48.6,-0.14,3,-0.96,70
4963,0,76.18,2.618,1,-2.237,70
4964,0,31.48,-1.852,3,-0.099,70
4965,0,41.56,-0.844,2,-1.168,70
4966,0,47.09,-0.291,3,-0.101,70
4967,1,54.25,0.425,3,-0.357,70
4968,1,36.739999999999995,-1.326,3,-0.026,70
4969,0,41.92,-0.808,2,-1.906,70
4970,0,41.33,-0.867,4,0.42,70
4971,1,64.3,1.43,5,1.231,70
4972,0,35.09,-1.491,4,0.912,70
4973,1,47.23,-0.277,2,-1.352,70
4974,1,54.55,0.455,4,0.053,70
4975,1,65.3,1.53,4,0.352,70
4976,0,55.54,0.554,4,0.277,70
4977,0,33.120000000000005,-1.688,3,-0.114,70
4978,0,37.769999999999996,-1.223,2,-1.097,70
4979,0,52.53,0.253,2,-1.219,70
4980,0,53.49,0.349,2,-1.09,70
4981,0,38.79,-1.121,3,-0.748,70
4982,0,47.78,-0.222,3,-0.628,70
4983,0,53.76,0.376,4,0.167,70
4984,0,45.95,-0.405,3,-0.223,70
4985,0,43.88,-0.612,3,-0.852,70
4986,0,46.71,-0.329,4,0.563,70
4987,1,60.87,1.087,4,0.754,70
4988,0,38.74,-1.126,4,0.367,70
4989,1,36.86,-1.314,4,0.138,70
4990,1,57.480000000000004,0.748,5,1.398,70
4991,0,46.39,-0.361,1,-2.111,70
4992,0,50.77,0.077,4,0.611,70
4993,0,52.96,0.296,2,-1.939,70
4994,0,50.81,0.081,2,-1.541,70
4995,1,28.330000000000002,-2.167,4,0.904,70
4996,1,51.43,0.143,4,0.423,70
4997,0,48.8,-0.12,1,-2.034,70
4998,1,67.01,1.701,4,0.585,70
4999,1,65.1,1.51,4,0.414,70
5000,0,42.84,-0.716,4,0.056,70
5001,0,45.36,-0.464,3,-0.027,70
5002,0,61.5,1.15,3,-0.563,70
5003,1,47.67,-0.233,5,1.163,70
5004,1,59.11,0.911,3,-0.02,70
5005,0,35.84,-1.416,2,-1.307,70
5006,0,43.68,-0.632,3,-0.687,70
5007,0,58.56,0.856,2,-1.186,70
5008,1,61.129999999999995,1.113,5,1.87,70
5009,0,30.28,-1.972,3,-0.591,70
5010,1,70.94,2.094,4,0.368,70
5011,1,48.69,-0.131,4,0.288,70
5012,0,45.87,-0.413,4,0.542,70
5013,0,31.09,-1.891,3,-0.791,70
5014,0,38.21,-1.179,4,0.258,70
5015,0,41.97,-0.803,1,-2.417,70
5016,1,52.99,0.299,4,0.662,70
5017,1,38.4,-1.16,4,0.959,70
5018,1,40.480000000000004,-0.952,4,0.856,70
5019,0,54.269999999999996,0.427,0,-3.228,70
5020,1,49.7,-0.03,5,1.91,70
5021,1,54.18,0.418,4,0.435,70
5022,0,45.14,-0.486,4,0.04,70
5023,1,44.74,-0.526,4,0.828,70
5024,0,43.79,-0.621,3,-0.437,70
5025,1,43.58,-0.642,4,0.569,70
5026,1,48.43,-0.157,4,0.29,70
5027,0,65.94,1.594,3,-0.038,70
5028,1,51.91,0.191,4,0.307,70
5029,1,45.65,-0.435,4,0.765,70
5030,1,54.91,0.491,4,0.907,70
5031,1,35.11,-1.489,4,0.783,70
5032,0,33.67,-1.633,3,-0.909,70
5033,1,47.88,-0.212,4,0.368,70
5034,1,42.36,-0.764,3,-0.196,70
5035,1,51.73,0.173,3,-0.589,70
5036,0,46.31,-0.369,3,-0.607,70
5037,1,59.8,0.98,4,0.647,70
5038,0,47.81,-0.219,3,-0.258,70
5039,0,32.230000000000004,-1.777,3,-0.567,70
5040,1,42.56,-0.744,4,0.367,70
5041,1,39.33,-1.067,4,0.858,70
